0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-8,-11,-3,-9,-17,-3,0,0,-5,-15,0,-10,-6,-18,-10,0,0,0,0,0
0,0,0,0,0,0,0,-29,-52,-54,-68,-82,-117,-111,-91,-89,-94,-140,-139,-197,-227,-156,-43,-9,-3,0,0,0
0,0,0,0,0,-27,-53,-72,-199,-202,-264,-318,-240,-205,127,386,1019,1242,1011,704,328,-212,-213,-28,4,-13,0,0
0,0,0,0,-26,-133,-153,-202,-334,-364,-216,-55,624,1740,3267,5317,6451,7332,6862,5104,3577,1700,301,-62,-38,-13,-9,0
0,0,0,-1,-62,-255,-292,-386,-344,-82,598,2115,4004,6509,8913,11059,12923,13437,12813,11004,8316,5424,2352,344,-65,-50,-13,0
0,0,0,-36,-126,-378,-500,-366,-10,1186,3286,5849,8542,10915,13671,15535,16112,15957,15629,14789,12816,10054,5905,1670,-57,-90,-22,0
0,0,-7,-38,-229,-602,-429,258,1883,4223,6790,9720,12082,13799,15241,15527,14866,14481,14794,15184,14805,13920,10190,3951,223,-163,-28,-3
0,0,-8,-92,-407,-613,313,1921,4627,7588,10683,12845,13616,13998,12956,11631,9564,8768,9460,11714,14403,16159,13802,7018,616,-211,-50,-2
0,0,-9,-134,-418,-177,1751,4529,7825,11338,13078,13306,12886,10261,7685,4601,2558,2501,3559,6416,11642,16119,16815,9420,1355,-216,-23,0
0,0,-35,-234,-198,1208,4295,7953,11357,13756,13489,11692,8311,4459,1267,-871,-1719,-1340,-37,3105,8599,15267,18106,11308,1543,-193,-45,-2
0,10,-16,-312,107,2926,7592,10675,13873,14062,12018,7824,3186,2,-1928,-3028,-3352,-2877,-1586,1625,7704,14306,17869,11077,1800,-304,-69,-30
0,0,-39,-271,961,5806,10937,13628,14571,12754,8389,3248,-1126,-2596,-3541,-3868,-4109,-3665,-1934,1671,8008,14132,16422,9868,1494,-394,-75,-20
0,0,-73,-371,1720,8180,13880,15425,13674,10535,4750,-459,-3082,-3873,-4076,-4275,-4435,-3834,-1495,3517,9121,14072,14019,7142,875,-344,-96,-44
0,-1,-83,-219,2651,10220,16210,16305,12884,7877,2302,-1745,-3668,-4011,-3832,-3903,-3817,-2846,353,5757,11279,13387,11167,4715,482,-297,-102,-14
0,10,-77,-190,2790,11559,17247,17048,12584,6379,1515,-1922,-3322,-3587,-3356,-3339,-2833,-457,3591,8747,12274,11508,8014,2520,-189,-322,-105,-1
0,0,-65,-133,3289,10334,16359,16891,12532,6703,2374,-652,-2317,-3251,-2970,-2365,-379,3016,7682,10778,11766,9181,4737,798,-148,-253,-84,-10
0,-2,-34,-215,2075,8000,14200,16369,13903,9827,5053,1948,63,-957,-301,905,3556,7516,10307,11470,9514,6025,2315,-9,-376,-197,-81,-22
0,0,-24,-143,1338,5378,10158,13938,14852,13407,9877,6773,4490,3305,3770,5620,9066,10757,11475,9858,6468,3203,598,-370,-260,-117,-33,-10
0,0,-18,-113,400,2506,6039,9767,13276,14724,14084,12203,10256,9021,9617,10524,11888,11854,10500,6843,3930,1056,-321,-432,-242,-86,-38,-10
0,0,-11,-183,0,430,2607,5788,9016,12211,14815,14958,15121,14936,14329,13258,11835,9969,6934,3849,1161,59,-497,-308,-165,-59,-24,0
0,0,0,-62,-196,-221,362,2145,4928,8102,11498,13417,14656,14525,13081,11348,9072,6599,3512,1375,192,-316,-255,-99,-67,-28,-20,-20
0,0,0,-39,-123,-457,-551,-373,1019,3207,5029,7146,8634,8869,8405,6900,4808,2707,1027,103,-237,-142,-100,-52,-5,-10,0,0
0,0,0,4,-58,-175,-430,-605,-318,285,1007,1489,1966,2313,2346,1990,1103,457,58,-96,-78,-77,-50,-21,0,0,0,0
0,0,0,0,0,-33,-179,-272,-220,-114,-52,9,5,43,16,-8,14,-28,-39,-35,-4,-18,-10,-10,0,0,0,0
0,0,0,0,0,0,-27,-58,-33,-16,-14,0,0,0,-2,-2,-2,-5,-4,-2,-3,10,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
