0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-6,-8,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,10,0,-6,4,4,-9,-3,-3,0,20,60,90,99,110,120,60,0,0,0,0,0
0,0,0,0,0,10,70,196,173,165,78,45,-7,-5,6,-8,95,288,447,731,1039,700,420,130,40,0,0,0
0,0,0,0,10,80,419,600,810,410,239,83,-60,-71,-44,75,260,496,1167,1834,2658,2284,1452,566,130,2,0,0
0,0,0,10,80,505,1174,1583,1565,733,223,11,-189,-187,-123,91,264,668,1470,2921,4290,4565,3186,1546,479,40,0,0
0,0,0,20,150,1142,2351,2910,2381,1018,115,-367,-446,-481,-318,-46,207,713,1596,3300,5107,6564,5890,3126,1028,113,0,0
0,0,0,30,377,2135,4083,5007,3377,1091,-515,-1088,-1120,-719,-310,35,170,472,1301,3127,5779,8210,8839,5328,1797,221,0,0
0,0,0,56,977,3806,6418,6950,3522,511,-1261,-1946,-1622,-413,524,568,118,242,1115,2476,5586,9173,11395,7842,2744,356,0,0
0,0,0,86,1690,5831,9127,8109,3994,84,-1814,-2367,-927,1123,2409,1382,196,-150,427,1760,4491,9251,13415,10792,3890,549,-2,0
0,0,0,97,2631,7852,11533,8655,4062,-65,-1935,-1847,1094,4629,5700,3506,736,-172,-6,1211,3804,9042,14888,12534,4309,526,-4,0
0,0,9,219,3396,9943,12999,9217,3917,-113,-1593,-108,5115,9479,9356,5266,1064,-93,-10,893,3214,9095,14977,14117,5081,555,9,0
0,0,10,286,4057,11611,14300,10117,4591,722,195,3628,10333,14413,11994,6609,1819,214,114,902,3590,9713,15277,13652,4808,607,10,0
0,0,0,399,4489,12969,15477,11014,5146,2188,3556,8177,15284,17327,13693,7441,2693,835,305,1308,4811,10847,15647,12233,4195,597,34,0
0,0,10,400,4382,12936,16461,12397,6746,4890,7869,13806,18256,18206,14218,7904,2940,965,736,2656,7040,12611,15059,9986,2883,367,4,-1
0,0,10,407,3984,12164,16592,13873,9447,8968,12293,16900,18870,17160,12844,7808,3529,2040,2327,4944,9683,13990,13621,7357,1908,208,3,0
0,0,7,440,3038,9974,15403,14826,12162,12391,14350,16454,16273,14341,11450,8176,5954,4972,5805,8943,12102,13909,10351,4496,1133,204,10,0
0,0,10,281,2279,6872,13113,13816,13356,13352,13939,13398,11050,11016,10817,9926,8757,8725,9936,11771,12870,11492,7201,2802,450,67,30,0
0,0,0,145,1314,4704,9840,11933,12117,12426,11282,8758,6819,7189,9165,10687,10958,11486,11782,11950,10948,8457,4549,1222,-9,-13,17,0
0,0,0,56,524,2344,6195,9023,9725,9346,7276,4948,3122,3360,5774,8510,9681,10261,10201,9079,7922,5345,2168,173,-104,65,20,0
0,0,0,27,-55,672,3121,5658,6242,5459,3592,2056,1185,1679,3095,4958,6246,6585,6727,6402,4872,2670,647,-156,-50,-5,13,0
0,0,0,-51,-152,-140,983,2160,2534,2175,1428,514,238,321,1003,2340,3159,3884,4129,3518,2135,910,57,-113,-19,-11,-3,0
0,0,0,-20,-179,-449,-399,172,420,468,217,95,24,26,174,500,1184,1393,1574,1289,570,87,-14,-34,-7,-10,0,0
0,0,0,-5,-105,-226,-415,-391,-427,-178,-38,-7,-23,-78,-44,40,47,210,163,53,-22,-57,-2,-14,-10,0,0,0
0,0,0,0,-31,-79,-117,-247,-227,-112,-53,-10,-15,-26,-24,-66,-28,-61,-57,0,-36,-9,0,0,0,0,0,0
0,0,0,0,0,-1,-28,-58,-94,-6,-15,-2,-1,-9,-17,-10,-2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-5,0,0,0,-2,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
