0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-3,-8,-1,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-4,-8,-7,-17,-15,-10,-7,-6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-1,-26,-47,-74,-56,-52,-54,-26,-29,-15,-3,-4,-13,-8,-1,0,0,0,0,0,0,0
0,0,0,0,0,2,-4,-41,-123,-142,-110,-136,-153,-90,-40,-25,-48,-32,-24,-5,-22,-13,-11,-15,0,-2,0,0
0,0,0,0,18,33,-23,-90,-241,-264,-203,-112,-45,211,289,340,341,281,213,165,-4,-48,-60,-41,-24,-19,-2,0
0,0,10,23,37,33,-21,-126,-269,-149,64,417,784,1151,1646,1864,1837,1820,1146,740,225,-185,-273,-134,-94,-36,-22,0
0,20,90,147,190,162,146,153,141,315,1113,1760,2627,3533,4375,5105,5455,5164,4243,2811,1243,72,-417,-298,-172,-101,-27,-3
0,40,185,356,460,596,764,880,1118,1696,2891,4096,5823,7335,9325,10473,11141,11250,10106,7455,3878,1176,-322,-501,-307,-153,-56,-5
0,40,220,636,1006,1338,1599,1858,2456,3650,5200,7466,10078,11983,14323,15667,16706,16778,15779,13688,9141,3230,-211,-724,-466,-176,-65,-3
0,60,357,909,1735,2302,2771,3315,4658,6383,8435,10887,12846,14835,16025,16331,16481,17344,18800,19801,16050,7435,642,-997,-526,-216,-69,-4
0,60,498,1646,2606,3554,4227,5535,6934,8940,11047,13076,14245,13906,13281,12868,12988,14911,17507,21779,21762,12435,1750,-1155,-577,-220,-63,-8
0,53,994,2524,3885,5326,6502,7666,9286,10894,12176,11973,10726,9344,8346,9481,10148,11984,14734,20025,23866,16961,3229,-1122,-617,-199,-52,-6
10,80,1396,3759,6014,7263,8608,9854,10546,10647,9322,7308,5160,4852,7487,10050,11228,11116,12407,17217,23658,18608,4067,-894,-621,-188,-45,-6
0,110,1896,5460,8138,9406,9853,9990,9212,6849,4259,2188,2401,5508,10147,12924,11998,10265,10764,15585,22719,18054,4080,-796,-585,-216,-57,-3
0,106,1876,6592,9838,10195,10023,8238,5402,2537,529,334,3121,8347,13223,13982,10052,7398,8645,15811,22143,14813,2732,-742,-468,-173,-48,-5
0,65,2244,6474,10125,9880,7936,4997,1687,-378,-899,1056,4949,10892,13920,12137,7445,6007,9763,17988,19943,11280,1319,-669,-417,-167,-53,-5
0,70,2173,6445,9380,8344,5064,1703,-500,-1289,-692,1919,6667,11801,13088,10884,7078,7091,12685,18323,16179,6885,479,-573,-243,-94,-15,-1
0,70,1738,5615,7991,5875,2376,-192,-1343,-1376,-571,2019,6833,11150,12519,10190,9161,11164,15486,16161,10970,3418,-146,-418,-190,-72,-40,-2
0,50,1379,4062,5031,3464,889,-601,-1147,-971,-209,2079,6489,9953,11627,11343,11230,13176,14556,11747,5858,1164,-227,-258,-135,-46,-12,-2
0,10,811,2070,2902,1661,471,-404,-943,-666,165,2277,5714,8909,10977,11837,12325,12106,10392,6976,2516,288,-263,-160,-85,-35,-7,-1
0,10,390,1258,1411,869,93,-348,-648,-639,202,1951,4293,7014,8861,9792,9480,8126,6222,3502,933,91,-168,-114,-52,-22,-5,0
0,0,150,431,725,423,-44,-329,-587,-652,-48,1155,2585,4343,5705,6401,5738,4193,2893,993,21,-112,-99,-70,-31,-3,0,0
0,0,30,164,245,216,34,-193,-390,-472,-117,462,1311,2227,2904,2958,2526,1734,654,139,-143,-66,-43,-27,0,0,0,0
0,0,0,70,84,19,9,-60,-160,-198,-165,-7,341,883,1073,1129,926,392,29,-56,-19,-44,-15,-17,0,0,0,0
0,0,0,0,10,20,12,-28,-31,-56,-35,-46,-35,52,155,168,132,-4,-18,-86,-13,-1,0,0,0,0,0,0
0,0,0,0,0,0,10,6,15,10,20,-30,-26,-1,-11,-17,-14,-32,-23,-8,3,8,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
